,Store Number,Store Location,lon,lat,# of stores within 5 mile radius,Nearest other store (mi)
33576,4969,POINT (-93.39665 43.14276),-1.6300790528327618,0.7529832103977089,9,0.1930656078454637
33583,4723,POINT (-92.4765 42.54055),-1.6140194057205361,0.7424726631092738,31,0.08746687576782525
33597,4503,POINT (-95.6174 41.23249),-1.6688384521964261,0.7196427092956367,0,9.614385254034676
33603,6304,POINT (-93.61038 42.02358),-1.6338093450430495,0.7334498344752387,43,0.16032694200787295
33606,4104,POINT (-93.19948 43.15553),-1.6266377871466047,0.7532060889431884,23,0.29788001999427866
33607,6012,POINT (-93.2011 43.13595),-1.626666061480487,0.7528643534756481,23,0.1900190280207208
33638,5861,POINT (-95.81776 41.22046),-1.672335393885722,0.7194327461866219,45,1.013196150808014
33651,4509,POINT (-93.65084 42.02144),-1.6345155052584064,0.733412484429246,43,0.03922830690361775
33670,5913,POINT (-93.3605 43.14588),-1.629448116308166,0.753037664670371,10,0.05359178256632537
33673,4516,POINT (-95.39974 41.30496),-1.6650395685465351,0.720907549404557,1,0.1783485647644144
33679,4740,POINT (-95.88311 41.26196),-1.6734759665519003,0.7201570578261995,53,0.15854979381357717
33698,5536,POINT (-93.63946 42.00072),-1.6343168867895295,0.7330508522082327,43,1.3255329162926697
33715,3713,POINT (-93.26371 43.14821),-1.6277588121251607,0.7530783308419425,26,0.5439548071491502
33820,3728,POINT (-95.85481 41.26236),-1.6729820383735858,0.7201640391432075,53,0.18739693937669508
33872,5280,POINT (-93.20111 43.1332),-1.6266662360134123,0.7528163569212182,23,0.1900190280207208
33934,3889,POINT (-92.47388 42.70032),-1.6139736780941338,0.745261175655185,6,0.8263149892706608
33953,4668,POINT (-93.38038 43.13594),-1.6297950877634626,0.7528641789427227,9,0.12197221628099751
34039,6224,POINT (-93.20108 43.15973),-1.6266657124146369,0.7532793927717724,23,0.0034548792547972607
34144,3514,POINT (-94.19245 42.50233),-1.6439683830201328,0.7418055982691615,26,0.034303417011471174
34301,6194,POINT (-93.43801 42.01266),-1.630800921011387,0.7332592445209208,5,0.7655526793604676
34746,2712,POINT (-91.79731 43.29116),-1.6021653039739159,0.7555732790076684,9,1.033686435708358
35620,4932,POINT (-92.46582 42.5092),-1.613833004556423,0.7419255023887735,40,0.7508250506275503
35762,2459,POINT (-94.50528 41.67725),-1.6494282965191467,0.7274052356768067,1,0.15197670381520237
35856,5648,POINT (-93.66893 42.02286),-1.6348312353200922,0.7334372681046243,40,0.14732665173887027
36364,3644,POINT (-93.50478 41.64419),-1.6319662773529433,0.7268282298260974,51,0.024671177994567937
36366,4511,POINT (-93.5583 41.58527),-1.6329003775686108,0.7257998818308223,65,1.0251706758730978
36367,2560,POINT (-91.57211 42.03599),-1.5982348224984246,0.7336664298354111,55,0.13452356963842982
36371,2618,POINT (-91.63912 42.04672),-1.5994043676301861,0.7338537036641501,81,0.13249244860527273
36372,6090,POINT (-94.10659 41.84022),-1.6424698433243705,0.7302495987587819,9,0.02573912439271851
36373,2649,POINT (-90.66657 42.49736),-1.582430167989915,0.7417188554053374,50,0.15335218782952356
36374,5327,POINT (-95.90376 41.26218),-1.6738363770424372,0.7201608975505539,51,0.3255124585875831
36375,3868,POINT (-91.55323 42.03567),-1.5979053043356481,0.7336608447818048,35,0.06150356803855843
36376,2679,POINT (-93.50942 41.65195),-1.632047260630236,0.7269636673760521,54,0.19079388225867625
36378,5333,POINT (-91.28133 42.10826),-1.5931597540994755,0.7349277792858275,5,0.055367332113494615
36383,6201,POINT (-91.58559 42.03326),-1.5984700928815934,0.7336187823468316,74,0.1652951550364813
36384,4753,POINT (-94.64347 41.49592),-1.6518401670124776,0.7242404301441654,1,0.016583420420829165
36385,6126,POINT (-93.64493 41.54698),-1.6344123562996136,0.7251315952602336,74,0.057350995621722856
36387,5801,POINT (-91.77432 42.18243),-1.6017640527788823,0.7362222899920317,3,0.04601704061508248
36388,4930,POINT (-93.87311 42.0351),-1.638394848586814,0.7336508964050684,15,0.1447406034101866
36390,5950,POINT (-91.3342 42.07267),-1.5940825096750049,0.7343066166050427,7,3.3123398172359875
36391,5322,POINT (-95.33793 41.48807),-1.6639607805358776,0.7241034217978839,1,0.20153565844560198
36392,4171,POINT (-90.99372 42.30608),-1.5881400126378147,0.7383803896121227,2,0.04071187977083802
36393,5106,POINT (-90.54014 41.82517),-1.5802235482166187,0.7299869267063567,4,0.2491085307488666
36395,10016,POINT (-94.10654 41.83261),-1.6424689706597444,0.7301167792027051,9,0.06703256639584877
36400,3872,POINT (-90.72368 42.49182),-1.5834269255257292,0.7416221641647769,50,0.0
36401,6140,POINT (-93.61979 41.60523),-1.633973580525662,0.7261482495495204,98,0.024184154780504064
36404,5077,POINT (-95.86907 41.27938),-1.67323092232492,0.720461094181897,53,0.7456149439523386
36405,6129,POINT (-93.54133 41.63086),-1.6326041951945474,0.7265955774368065,68,0.22393403668435913
36406,2591,POINT (-94.99042 41.40387),-1.657895586852272,0.7226338545677046,7,0.15652601099621433
36408,5569,POINT (-91.6317 42.02848),-1.599274864199688,0.7335353556085864,92,0.43897584071346013
36409,4346,POINT (-91.86927 42.09422),-1.603421242903651,0.7346827350588475,4,0.04088431632019388
36411,4140,POINT (-93.61897 41.6277),-1.6339592688257958,0.7265404250324434,89,0.09669439767158781
36413,5253,POINT (-91.77471 42.18183),-1.6017708595629652,0.7362118180165197,3,0.04601704061508248
36415,2524,POINT (-90.72368 42.49182),-1.5834269255257292,0.7416221641647769,50,0.0
36416,5803,POINT (-93.50411 41.59916),-1.6319545836469551,0.7260423080639243,44,0.06588419989006387
36418,5177,POINT (-95.54618 41.49559),-1.6675954287031558,0.7242346705576338,2,1.9915112595310764
36419,4023,POINT (-93.87029 42.03507),-1.638345630301908,0.7336503728062927,15,0.1447406034101866
36420,5268,POINT (-91.86271 41.99265),-1.6033067493047204,0.7329100041375968,0,6.142284759364113
36421,10020,POINT (-94.35706 41.69176),-1.646841369501841,0.7276584829512711,2,0.0025798752690954093
36423,3461,POINT (-94.31844 41.49769),-1.6461673233447205,0.7242713224719257,5,0.08642778168510995
36425,4443,POINT (-91.79577 42.0702),-1.6021384259034352,0.7342635069725184,4,0.001381951701479367
36427,3833,POINT (-94.9873 41.40387),-1.6578411325796099,0.7226338545677046,7,0.1617026639257296
36428,5057,POINT (-93.51571 41.64427),-1.6321570418401865,0.726829626089499,54,0.474102788519899
36430,5471,POINT (-93.87692 42.06383),-1.638461345631315,0.7341523294991664,15,0.061561450146216536
36431,3732,POINT (-90.57731 41.6547),-1.580872287099585,0.727011663930482,12,0.03756057235828638
36432,6085,POINT (-93.87931 42.03697),-1.638503059000438,0.7336835340620806,15,0.008982686061154266
36433,5382,POINT (-93.46453 41.6627),-1.6312637823290157,0.7271512902706415,30,0.007259870093168886
36436,4785,POINT (-95.33604 41.48552),-1.6639277938130148,0.724058915901958,1,0.20153565844560198
36437,4155,POINT (-91.57642 42.036),-1.5983100461891855,0.7336666043683364,61,0.0676735551812898
36441,4599,POINT (-93.54489 41.62901),-1.6326663289159182,0.7265632888456447,69,0.22393403668435913
36446,2624,POINT (-90.74103 42.51662),-1.58372974015095,0.7420550058192715,48,0.06633368168331666
36448,5922,POINT (-91.77762 42.17367),-1.601821648644198,0.7360693991495569,3,0.290468061539654
36450,5610,POINT (-91.28025 42.10827),-1.5931409045435538,0.7349279538187526,5,0.055367332113494615
36451,4622,POINT (-93.59631 41.5487),-1.633563777217294,0.725161614923368,59,0.3615782742986379
36453,6249,POINT (-91.18403 42.2384),-1.5914615487372852,0.7371991507743728,4,0.12527461782991614
36454,4757,POINT (-93.45716 41.69254),-1.6311351515631438,0.7276720965194367,24,0.2971045351660331
36456,4880,POINT (-94.7678 41.44358),-1.6540101348714822,0.7233269248136716,1,0.15507612281679128
36457,5572,POINT (-91.64163 42.04717),-1.5994481753944112,0.7338615576457842,81,0.13249244860527273
36459,4633,POINT (-95.91415 41.28537),-1.6740177167517194,0.7205656394040914,37,0.2114442819352119
36462,6195,POINT (-90.53436 41.82626),-1.5801226681858536,0.7300059507952035,4,0.3069939527232099
36463,3678,POINT (-93.59692 41.57103),-1.633574423725731,0.7255513469453383,78,0.0794622228497881
36466,3886,POINT (-91.26496 42.10165),-1.5928740437009241,0.7348124130222706,5,0.11120321877527574
36468,4901,POINT (-93.7189 41.76387),-1.6357033763473139,0.7289170398748841,6,0.05980192344737063
36479,3831,POINT (-93.81536 41.87896),-1.6373869209437875,0.7309257393110045,1,0.0932734365152873
36481,5191,POINT (-94.50235 41.67747),-1.6493771583720633,0.7274090754011611,1,0.15197670381520237
36485,5082,POINT (-95.02831 41.40146),-1.6585568921058527,0.7225917921327315,7,0.7355679448463802
36486,4473,POINT (-94.36133 41.69187),-1.6469158950609009,0.7276604028134483,2,0.22045222726792238
36487,2612,POINT (-94.10465 41.83027),-1.642435983936882,0.7300759384982084,9,0.053563541106467195
36489,4252,POINT (-91.19145 42.24187),-1.5915910521677832,0.7372597136994171,4,0.4290931580700293
36491,2478,POINT (-93.49319 41.6548),-1.6317639936926374,0.727013409259734,39,0.30238581080697363
36493,5575,POINT (-91.61357 42.03003),-1.5989584360063014,0.7335624082119923,85,0.47433723774646713
36494,6089,POINT (-94.10569 41.83025),-1.6424541353611024,0.7300755894323581,9,0.053563541106467195
36498,5777,POINT (-94.99344 41.40385),-1.6579482957956824,0.7226335055018542,7,0.15652601099621433
36501,4092,POINT (-93.67487 41.48405),-1.6349349078776605,0.7240332595619537,21,0.03230704173790563
36502,10028,POINT (-95.92899 41.28506),-1.6742767236127152,0.7205602288834102,35,0.7708246653869516
36505,4334,POINT (-90.72042 42.50749),-1.583370027792114,0.7418956572585644,51,0.06909946257715735
36508,5050,POINT (-93.4994 41.49793),-1.631872378639186,0.7242755112621304,2,0.1330989828419958
36511,3870,POINT (-93.50433 41.64407),-1.6319584233713094,0.726826135430995,50,0.024671177994567937
36514,5507,POINT (-93.64493 41.54781),-1.6344123562996136,0.7251460814930252,74,0.057350995621722856
36516,4601,POINT (-93.57903 41.61502),-1.6332621843225492,0.7263191172832907,85,0.6847189281081922
36522,5910,POINT (-90.58153 41.6547),-1.5809459399940193,0.727011663930482,12,0.20639655122838804
36524,10073,POINT (-94.03108 42.03904),-1.6411519452061896,0.733719662377597,1,0.5069869211017148
36536,5145,POINT (-93.62857 41.5265),-1.6341268204339872,0.7247741518294253,46,0.010863268454503597
36543,6082,POINT (-94.3185 41.49644),-1.6461683705422716,0.7242495058562758,5,0.0020729275528783564
36547,5236,POINT (-91.29085 42.10821),-1.5933259094442656,0.7349269066212014,5,0.48802723148545174
36548,4361,POINT (-93.61922 41.64342),-1.6339636321489257,0.726814790790857,96,0.5869479320788082
36561,4370,POINT (-93.68186 41.47536),-1.635056906392375,0.7238815904499554,18,0.059572387127437836
36563,4418,POINT (-95.22212 41.4941),-1.661939514729143,0.7242086651517792,1,0.3664048502975252
36571,10057,POINT (-78.41659 40.51419),-1.3686276836864602,0.7071060092785615,0,144.5456339266295
36575,5375,POINT (-93.64171 41.52654),-1.6343561566976994,0.724774849961126,50,0.3443013785753575
36597,6118,POINT (-93.63664 41.62768),-1.6342676685046231,0.7265400759665931,104,0.45903580198300326
36599,5982,POINT (-93.46872 41.64444),-1.6313369116246743,0.7268325931492274,35,0.18595463139272975
36635,4934,POINT (-91.44373 42.05085),-1.5959941688047143,0.7339257857622574,4,0.198690157144573
36641,5625,POINT (-93.60102 41.65298),-1.6336459822250629,0.7269816442673477,75,0.049068622804854134
36643,5208,POINT (-95.01568 41.40923),-1.658336457021326,0.7227274042156115,7,0.09578493844403234
36645,4664,POINT (-93.88008 42.06765),-1.6385164980356783,0.7342190010765925,15,0.14027184941858245
36646,4876,POINT (-91.67299 42.04446),-1.5999955106478365,0.7338142592230551,75,0.006218782657755995
36667,5239,POINT (-91.53264 42.19897),-1.5975459410426625,0.7365109674503115,3,0.07067709765823955
36674,6052,POINT (-93.67517 41.48364),-1.6349401438654165,0.7240261037120205,21,0.03230704173790563
36680,4654,POINT (-94.3185 41.49641),-1.6461683705422716,0.7242489822575001,5,0.0020729275528783564
36693,3944,POINT (-90.73782 42.51529),-1.583673715081961,0.74203179294022,48,0.18754772795792712
36701,5717,POINT (-93.46462 41.63712),-1.6312653531253425,0.7267048350479814,34,0.45720295329303245
36706,4377,POINT (-93.60025 41.64827),-1.6336325431898224,0.7268994392595787,77,0.30935875226382287
36713,10077,POINT (-91.59482 42.03331),-1.5986311867715526,0.7336196550114578,77,0.07955307486813934
36722,4912,POINT (-90.57254 41.6547),-1.580789034894265,0.727011663930482,12,0.24626184576324037
36737,5183,POINT (-91.00528 42.3018),-1.5883417726993452,0.7383056895201373,2,0.6416749001685257
36742,4953,POINT (-90.81766 41.9675),-1.5850671859567536,0.7324710538307203,0,7.1440042630251455
36750,5631,POINT (-91.5561 42.03571),-1.5979553952851804,0.7336615429135056,37,0.14731634621285622
36754,5852,POINT (-90.55249 41.82572),-1.58043909637924,0.7299965260172426,6,0.6370377411561977
36785,3632,POINT (-90.73504 42.48958),-1.5836251949287556,0.7415830687895322,50,0.5991480788305605
36794,5499,POINT (-93.46467 41.66271),-1.6312662257899686,0.7271514648035667,30,0.007259870093168886
36815,4577,POINT (-93.9222 41.84896),-1.6392516307166183,0.7304021405354062,0,5.828961135982676
36818,4464,POINT (-90.54787 41.69521),-1.580358462167798,0.727718696810465,9,0.04051802984625401
36837,6288,POINT (-93.52439 41.60156),-1.6323085364192595,0.7260841959659722,58,0.3919207072496719
36885,4433,POINT (-93.49208 41.59794),-1.6317446205379402,0.7260210150470501,41,0.5910645933253961
36908,5411,POINT (-94.08102 41.83847),-1.6420235626346356,0.7302190554968719,9,0.2548280869919456
36954,5561,POINT (-93.81567 41.87763),-1.6373923314644685,0.730902526431953,1,0.0932734365152873
36955,4641,POINT (-93.63539 41.53178),-1.6342458518889733,0.7248663052139305,58,0.4325521196188947
37040,4803,POINT (-93.61718 41.62811),-1.6339280274321852,0.7265475808823767,88,0.09669439767158781
37222,5858,POINT (-95.45117 41.501),-1.665937191380836,0.7243290928701667,1,4.931184119901264
37454,4736,POINT (-91.59637 42.0333),-1.5986582393749584,0.7336194804785324,77,0.07955307486813934
37461,3465,POINT (-94.35701 41.69176),-1.6468404968372148,0.7276584829512711,2,0.0025798752690954093
37649,5738,POINT (-91.52937 42.23857),-1.5974888687761222,0.7372021178341013,3,2.717367873022076
38066,4838,POINT (-94.02839 42.03198),-1.641104995849311,0.7335964421324062,1,0.5069869211017148
38158,6064,POINT (-93.64559 41.5121),-1.6344238754726765,0.724522824417138,36,1.0177609777665384
38205,4849,POINT (-93.6282 41.60081),-1.634120362715755,0.7260711059965823,111,0.4638341743270599
38211,4831,POINT (-93.89692 42.05932),-1.638810411481714,0.7340736151499014,15,0.002565080826697986
38435,9041,POINT (-94.21545 43.29297),-1.6443698087480916,0.7556048694671295,1,0.13388302321200385
38937,5737,POINT (-90.83596 42.07326),-1.5853865812098684,0.7343169140476294,0,7.367891638423387
40927,5328,POINT (-92.09114 42.00834),-1.6072936049150508,0.7331838462972347,1,0.2691262752521558
41565,6028,POINT (-94.1442 42.50126),-1.6431262616560456,0.7417869232461652,27,0.19578057191171191
41597,10044,POINT (-91.38414 42.86804),-1.5949541271034509,0.74818844187663,3,1.416592851682531
41598,5297,POINT (-93.81586 42.45954),-1.6373956475900475,0.7410587718822331,9,0.6550458999280491
41599,5131,POINT (-93.59937 41.59885),-1.6336171842924048,0.7260368975432432,86,0.15155413409895857
41600,5051,POINT (-93.62473 41.57568),-1.6340597997907107,0.7256325047555561,94,0.5661674696753467
41602,5395,POINT (-93.77397 41.65891),-1.636664529166387,0.727085142291991,94,0.015251253065159332
41605,4419,POINT (-93.896684 40.623454),-1.6388062925046791,0.7090130258324606,2,1.469377061076457
41607,4411,POINT (-94.0126 41.53762),-1.6408294083604211,0.724968232442247,3,0.002072927551999282
41609,3691,POINT (-93.76943 41.64813),-1.6365852912183465,0.726896995798626,111,0.13180981279728413
41610,5964,POINT (-93.30836 41.01788),-1.6285381016361762,0.7158970581879317,7,0.14515880939685902
41611,10037,POINT (-95.74455 41.04203),-1.6710576383403368,0.7163185552022883,7,0.031112826872300083
41612,2602,POINT (-93.82549 42.46946),-1.6375637227970146,0.741231908544031,9,0.11367965194481404
41617,4678,POINT (-94.0168 41.61021),-1.640902712189005,0.7262351669462698,5,0.26450824119278243
41619,5149,POINT (-91.11612 40.78899),-1.5902762956422556,0.7119021740630419,36,0.5657399018482716
41621,4384,POINT (-94.01752 41.614),-1.6409152785596193,0.7263013149249202,5,0.054750455699383194
41622,4067,POINT (-91.83788 41.46503),-1.60287338405145,0.7237012979382244,1,0.18266734155018358
41624,4069,POINT (-92.44017 41.00934),-1.6133853276032866,0.7157480070698115,21,0.1543380081950595
41625,4890,POINT (-93.79451 41.64237),-1.6370230197947466,0.7267964648337111,96,0.12529163709802293
41626,2518,POINT (-95.23278 41.01865),-1.6621255668274055,0.7159104972231721,5,0.1527279103463833
41628,6313,POINT (-91.1005 42.78055),-1.5900036752130942,0.7466614533140601,4,0.004145855105756713
41629,5252,POINT (-92.07641 41.51441),-1.607036517916232,0.724563141522859,1,0.21489598116955164
41630,5990,POINT (-93.1095 41.31769),-1.6250673398856603,0.7211297298183359,11,0.22728389769356994
41631,3721,POINT (-91.75289 43.2902),-1.6013900287201799,0.7555565238468492,9,0.10639685448237457
41632,5110,POINT (-94.56044 40.88264),-1.6503910201345469,0.7135366749075346,1,0.2974655010785917
41633,3830,POINT (-94.37278 41.04773),-1.6471157352602543,0.7164180389696521,11,0.04924560307795003
41635,5756,POINT (-92.80712 41.02876),-1.6197898132934798,0.7160869500105487,3,0.06762679090792599
41636,5600,POINT (-93.61924 41.6004),-1.6339639812147762,0.726063950146649,98,0.33494902984395586
41637,4817,POINT (-93.08618 41.31897),-1.624660329104095,0.7211520700327614,11,0.48475481401414217
41640,4752,POINT (-91.11484 40.79712),-1.59025395542783,0.712044069331229,36,0.3676180998862257
41642,10042,POINT (-91.40485 42.85344),-1.5953155847915388,0.7479336238058388,3,0.06533886578653028
41644,5059,POINT (-93.49942 40.85747),-1.6318727277050367,0.7130973755348076,0,11.661439919127398
